AirPollutant,AirQualityLevel,FilterStation,Country,TypeOfMeasurementStation,City,datebegin,validity_notation
NO2,15.6,1,Italy,background,Reggio di Calabria,22/03/2016,1
NO2,17.6,1,Italy,background,Reggio di Calabria,23/03/2016,1
NO2,23.3,1,Italy,background,Reggio di Calabria,25/03/2016,1
NO2,23.7,1,Italy,background,Reggio di Calabria,26/03/2016,1
NO2,17.1,1,Italy,background,Reggio di Calabria,28/03/2016,1
NO2,19.9,1,Italy,background,Reggio di Calabria,29/03/2016,1
NO2,25.4,1,Italy,background,Reggio di Calabria,31/03/2016,1
NO2,15.6,1,Italy,background,Reggio di Calabria,01/04/2016,1
NO2,14.8,1,Italy,background,Reggio di Calabria,03/04/2016,1
NO2,25.9,1,Italy,background,Reggio di Calabria,04/04/2016,1
NO2,21.1,1,Italy,background,Reggio di Calabria,06/04/2016,1
NO2,23.5,1,Italy,background,Reggio di Calabria,07/04/2016,1
NO2,14.8,1,Italy,background,Reggio di Calabria,09/04/2016,1
NO2,9.7,1,Italy,background,Reggio di Calabria,10/04/2016,1
NO2,54.2,1,Italy,background,Reggio di Calabria,12/04/2016,1
NO2,56.9,1,Italy,background,Reggio di Calabria,13/04/2016,1
NO2,34.0,1,Italy,background,Reggio di Calabria,15/04/2016,1
NO2,28.2,1,Italy,background,Reggio di Calabria,16/04/2016,1
NO2,17.8,1,Italy,background,Reggio di Calabria,18/04/2016,1
NO2,18.1,1,Italy,background,Reggio di Calabria,19/04/2016,1
NO2,21.9,1,Italy,background,Reggio di Calabria,21/04/2016,1
NO2,36.1,1,Italy,background,Reggio di Calabria,22/04/2016,1
NO2,10.5,1,Italy,background,Reggio di Calabria,24/04/2016,1
NO2,8.5,1,Italy,background,Reggio di Calabria,25/04/2016,1
NO2,24.0,1,Italy,background,Reggio di Calabria,27/04/2016,1
NO2,20.3,1,Italy,background,Reggio di Calabria,28/04/2016,1
NO2,18.5,1,Italy,background,Reggio di Calabria,30/04/2016,1
NO2,17.8,1,Italy,background,Reggio di Calabria,01/05/2016,1
NO2,17.8,1,Italy,background,Reggio di Calabria,03/05/2016,1
NO2,21.8,1,Italy,background,Reggio di Calabria,04/05/2016,1
NO2,21.8,1,Italy,background,Reggio di Calabria,06/05/2016,1
NO2,16.0,1,Italy,background,Reggio di Calabria,07/05/2016,1
NO2,20.0,1,Italy,background,Reggio di Calabria,09/05/2016,1
NO2,16.5,1,Italy,background,Reggio di Calabria,10/05/2016,1
NO2,20.3,1,Italy,background,Reggio di Calabria,12/05/2016,1
NO2,13.4,1,Italy,background,Reggio di Calabria,13/05/2016,1
NO2,13.3,1,Italy,background,Reggio di Calabria,15/05/2016,1
NO2,16.9,1,Italy,background,Reggio di Calabria,16/05/2016,1
NO2,16.7,1,Italy,background,Reggio di Calabria,18/05/2016,1
NO2,24.4,1,Italy,background,Reggio di Calabria,19/05/2016,1
NO2,16.1,1,Italy,background,Reggio di Calabria,21/05/2016,1
NO2,21.6,1,Italy,background,Reggio di Calabria,22/05/2016,1
NO2,17.1,1,Italy,background,Reggio di Calabria,24/05/2016,1
NO2,20.3,1,Italy,background,Reggio di Calabria,25/05/2016,1
NO2,26.5,1,Italy,background,Reggio di Calabria,27/05/2016,1
NO2,22.4,1,Italy,background,Reggio di Calabria,28/05/2016,1
NO2,13.1,1,Italy,background,Reggio di Calabria,30/05/2016,1
NO2,31.3,1,Italy,background,Reggio di Calabria,03/02/2017,1
NO2,34.3,1,Italy,background,Reggio di Calabria,04/02/2017,1
NO2,17.2,1,Italy,background,Reggio di Calabria,06/02/2017,1
NO2,12.4,1,Italy,background,Reggio di Calabria,07/02/2017,1
NO2,10.7,1,Italy,background,Reggio di Calabria,09/02/2017,1
NO2,27.1,1,Italy,background,Reggio di Calabria,10/02/2017,1
NO2,26.1,1,Italy,background,Reggio di Calabria,12/02/2017,1
NO2,31.0,1,Italy,background,Reggio di Calabria,13/02/2017,1
NO2,26.4,1,Italy,background,Reggio di Calabria,15/02/2017,1
NO2,19.4,1,Italy,background,Reggio di Calabria,16/02/2017,1
NO2,28.3,1,Italy,background,Reggio di Calabria,18/02/2017,1
NO2,21.5,1,Italy,background,Reggio di Calabria,19/02/2017,1
NO2,22.5,1,Italy,background,Reggio di Calabria,21/02/2017,1
NO2,25.8,1,Italy,background,Reggio di Calabria,22/02/2017,1
NO2,41.0,1,Italy,background,Reggio di Calabria,24/02/2017,1
NO2,19.9,1,Italy,background,Reggio di Calabria,25/02/2017,1
NO2,36.6,1,Italy,background,Reggio di Calabria,27/02/2017,1
NO2,35.6,1,Italy,background,Reggio di Calabria,28/02/2017,1
NO2,21.6,1,Italy,background,Reggio di Calabria,02/03/2017,1
NO2,13.8,1,Italy,background,Reggio di Calabria,05/03/2017,1
NO2,16.2,1,Italy,background,Reggio di Calabria,06/03/2017,1
NO2,9.4,1,Italy,background,Reggio di Calabria,08/03/2017,1
NO2,13.8,1,Italy,background,Reggio di Calabria,09/03/2017,1
NO2,10.4,1,Italy,background,Reggio di Calabria,11/03/2017,1
NO2,17.7,1,Italy,background,Reggio di Calabria,12/03/2017,1
NO2,22.1,1,Italy,background,Reggio di Calabria,14/03/2017,1
NO2,28.3,1,Italy,background,Reggio di Calabria,15/03/2017,1
NO2,21.1,1,Italy,background,Reggio di Calabria,17/03/2017,1
NO2,17.3,1,Italy,background,Reggio di Calabria,18/03/2017,1
NO2,27.0,1,Italy,background,Reggio di Calabria,20/03/2017,1
NO2,28.3,1,Italy,background,Reggio di Calabria,21/03/2017,1
NO2,38.5,1,Italy,background,Reggio di Calabria,23/03/2017,1
NO2,31.9,1,Italy,background,Reggio di Calabria,24/03/2017,1
NO2,13.3,1,Italy,background,Reggio di Calabria,26/03/2017,1
NO2,20.2,1,Italy,background,Reggio di Calabria,27/03/2017,1
NO2,25.0,1,Italy,background,Reggio di Calabria,29/03/2017,1
NO2,16.8,1,Italy,background,Reggio di Calabria,30/03/2017,1
NO2,32.9,1,Italy,background,Reggio di Calabria,01/04/2017,1
NO2,11.9,1,Italy,background,Reggio di Calabria,02/04/2017,1
NO2,24.6,1,Italy,background,Reggio di Calabria,04/04/2017,1
NO2,22.2,1,Italy,background,Reggio di Calabria,05/04/2017,1
NO2,26.4,1,Italy,background,Reggio di Calabria,07/04/2017,1
NO2,20.6,1,Italy,background,Reggio di Calabria,08/04/2017,1
NO2,23.8,1,Italy,background,Reggio di Calabria,10/04/2017,1
NO2,19.9,1,Italy,background,Reggio di Calabria,11/04/2017,1
NO2,18.1,1,Italy,background,Reggio di Calabria,13/04/2017,1
NO2,19.5,1,Italy,background,Reggio di Calabria,14/04/2017,1
NO2,19.3,1,Italy,background,Reggio di Calabria,16/04/2017,1
NO2,11.5,1,Italy,background,Reggio di Calabria,17/04/2017,1
NO2,15.7,1,Italy,background,Reggio di Calabria,19/04/2017,1
NO2,14.2,1,Italy,background,Reggio di Calabria,20/04/2017,1
NO2,14.6,1,Italy,background,Reggio di Calabria,22/04/2017,1
NO2,11.3,1,Italy,background,Reggio di Calabria,23/04/2017,1
NO2,8.3,1,Italy,background,Reggio di Calabria,25/04/2017,1
NO2,16.5,1,Italy,background,Reggio di Calabria,26/04/2017,1
NO2,14.2,1,Italy,background,Reggio di Calabria,28/04/2017,1
NO2,13.6,1,Italy,background,Reggio di Calabria,29/04/2017,1
NO2,11.4,1,Italy,background,Reggio di Calabria,01/05/2017,1
NO2,17.9,1,Italy,background,Reggio di Calabria,02/05/2017,1
NO2,34.6,1,Italy,background,Reggio di Calabria,04/05/2017,1
NO2,40.9,1,Italy,background,Reggio di Calabria,05/05/2017,1
NO2,10.3,1,Italy,background,Reggio di Calabria,07/05/2017,1
NO2,17.5,1,Italy,background,Reggio di Calabria,08/05/2017,1
NO2,19.5,1,Italy,background,Reggio di Calabria,10/05/2017,1
NO2,11.7,1,Italy,background,Reggio di Calabria,11/05/2017,1
NO2,14.5,1,Italy,background,Reggio di Calabria,13/05/2017,1
NO2,12.0,1,Italy,background,Reggio di Calabria,14/05/2017,1
NO2,20.8,1,Italy,background,Reggio di Calabria,16/05/2017,1
NO2,22.2,1,Italy,background,Reggio di Calabria,17/05/2017,1
NO2,19.9,1,Italy,background,Reggio di Calabria,19/05/2017,1
NO2,13.9,1,Italy,background,Reggio di Calabria,20/05/2017,1
NO2,23.5,1,Italy,background,Reggio di Calabria,22/05/2017,1
NO2,27.2,1,Italy,background,Reggio di Calabria,23/05/2017,1
NO2,23.5,1,Italy,background,Reggio di Calabria,25/05/2017,1
NO2,20.7,1,Italy,background,Reggio di Calabria,26/05/2017,1
NO2,14.3,1,Italy,background,Reggio di Calabria,28/05/2017,1
NO2,22.1,1,Italy,background,Reggio di Calabria,29/05/2017,1
NO2,23.2,1,Italy,background,Reggio di Calabria,31/05/2017,1
NO2,22.5,1,Italy,background,Reggio di Calabria,01/02/2018,1
NO2,17.2,1,Italy,background,Reggio di Calabria,03/02/2018,1
NO2,21.7,1,Italy,background,Reggio di Calabria,04/02/2018,1
NO2,10.8,1,Italy,background,Reggio di Calabria,07/02/2018,1
NO2,2.8,1,Italy,background,Reggio di Calabria,10/02/2018,1
NO2,21.5,1,Italy,background,Reggio di Calabria,12/02/2018,1
NO2,10.1,1,Italy,background,Reggio di Calabria,13/02/2018,1
NO2,2.5,1,Italy,background,Reggio di Calabria,15/02/2018,1
NO2,14.2,1,Italy,background,Reggio di Calabria,16/02/2018,1
NO2,24.5,1,Italy,background,Reggio di Calabria,18/02/2018,1
NO2,31.4,1,Italy,background,Reggio di Calabria,19/02/2018,1
NO2,21.5,1,Italy,background,Reggio di Calabria,21/02/2018,1
NO2,25.9,1,Italy,background,Reggio di Calabria,22/02/2018,1
NO2,20.0,1,Italy,background,Reggio di Calabria,24/02/2018,1
NO2,9.2,1,Italy,background,Reggio di Calabria,25/02/2018,1
NO2,17.3,1,Italy,background,Reggio di Calabria,27/02/2018,1
NO2,21.2,1,Italy,background,Reggio di Calabria,28/02/2018,1
NO2,16.0,1,Italy,background,Reggio di Calabria,02/03/2018,1
NO2,19.9,1,Italy,background,Reggio di Calabria,03/03/2018,1
NO2,15.2,1,Italy,background,Reggio di Calabria,05/03/2018,1
NO2,15.6,1,Italy,background,Reggio di Calabria,04/04/2018,1
NO2,15.7,1,Italy,background,Reggio di Calabria,05/04/2018,1
NO2,19.0,1,Italy,background,Reggio di Calabria,07/04/2018,1
NO2,10.3,1,Italy,background,Reggio di Calabria,08/04/2018,1
NO2,17.1,1,Italy,background,Reggio di Calabria,09/04/2018,1
NO2,18.0,1,Italy,background,Reggio di Calabria,10/04/2018,1
NO2,17.1,1,Italy,background,Reggio di Calabria,11/04/2018,1
NO2,19.7,1,Italy,background,Reggio di Calabria,13/04/2018,1
NO2,16.3,1,Italy,background,Reggio di Calabria,14/04/2018,1
NO2,16.3,1,Italy,background,Reggio di Calabria,16/04/2018,1
NO2,16.4,1,Italy,background,Reggio di Calabria,17/04/2018,1
NO2,24.0,1,Italy,background,Reggio di Calabria,19/04/2018,1
NO2,17.2,1,Italy,background,Reggio di Calabria,22/04/2018,1
NO2,13.1,1,Italy,background,Reggio di Calabria,23/04/2018,1
NO2,19.5,1,Italy,background,Reggio di Calabria,25/04/2018,1
NO2,32.5,1,Italy,background,Reggio di Calabria,28/04/2018,1
NO2,13.2,1,Italy,background,Reggio di Calabria,29/04/2018,1
NO2,15.3,1,Italy,background,Reggio di Calabria,01/05/2018,1
NO2,8.9,1,Italy,background,Reggio di Calabria,02/05/2018,1
NO2,19.5,1,Italy,background,Reggio di Calabria,04/05/2018,1
NO2,23.0,1,Italy,background,Reggio di Calabria,05/05/2018,1
NO2,12.9,1,Italy,background,Reggio di Calabria,07/05/2018,1
NO2,13.1,1,Italy,background,Reggio di Calabria,08/05/2018,1
NO2,19.4,1,Italy,background,Reggio di Calabria,13/05/2018,1
NO2,17.1,1,Italy,background,Reggio di Calabria,14/05/2018,1
NO2,23.4,1,Italy,background,Reggio di Calabria,16/05/2018,1
NO2,20.8,1,Italy,background,Reggio di Calabria,17/05/2018,1
NO2,14.9,1,Italy,background,Reggio di Calabria,20/05/2018,1
NO2,19.9,1,Italy,background,Reggio di Calabria,22/05/2018,1
NO2,12.9,1,Italy,background,Reggio di Calabria,23/05/2018,1
NO2,12.8,1,Italy,background,Reggio di Calabria,25/05/2018,1
NO2,20.7,1,Italy,background,Reggio di Calabria,26/05/2018,1
NO2,26.9,1,Italy,background,Reggio di Calabria,28/05/2018,1
NO2,18.5,1,Italy,background,Reggio di Calabria,29/05/2018,1
NO2,14.0,1,Italy,background,Reggio di Calabria,31/05/2018,1
NO2,27.3,1,Italy,background,Reggio di Calabria,22/05/2019,1
NO2,17.2,1,Italy,background,Reggio di Calabria,23/05/2019,1
NO2,15.2,1,Italy,background,Barletta,26/04/2017,1
NO2,14.6,1,Italy,background,Barletta,13/03/2018,1
NO2,12.0,1,Italy,background,Barletta,14/04/2018,1
NO2,18.9,1,Italy,background,Barletta,26/04/2018,1
NO2,19.2,1,Italy,background,Barletta,26/02/2019,1
NO2,12.7,1,Italy,background,Barletta,27/03/2019,1
NO2,7.7,1,Italy,background,Barletta,20/04/2016,1
NO2,14.5,1,Italy,background,Barletta,17/05/2016,1
NO2,21.5,1,Italy,background,Barletta,25/02/2017,1
NO2,19.1,1,Italy,background,Barletta,01/03/2017,1
NO2,17.3,1,Italy,background,Barletta,04/05/2017,1
NO2,15.9,1,Italy,background,Barletta,29/03/2018,1
NO2,23.1,1,Italy,background,Barletta,05/04/2018,1
NO2,22.8,1,Italy,background,Barletta,20/02/2019,1
NO2,20.5,1,Italy,background,Barletta,27/02/2019,1
NO2,10.5,1,Italy,background,Barletta,24/03/2019,1
NO2,11.2,1,Italy,background,Barletta,19/04/2019,1
NO2,7.3,1,Italy,background,Barletta,23/04/2019,1
NO2,5.5,1,Italy,background,Barletta,05/05/2019,1
NO2,7.5,1,Italy,background,Barletta,12/05/2019,1
NO2,12.4,1,Italy,background,Barletta,26/04/2016,1
NO2,13.3,1,Italy,background,Barletta,29/04/2017,1
NO2,10.1,1,Italy,background,Barletta,30/04/2017,1
NO2,11.2,1,Italy,background,Barletta,16/05/2017,1
NO2,15.8,1,Italy,background,Barletta,27/04/2018,1
NO2,19.5,1,Italy,background,Barletta,22/05/2018,1
NO2,10.4,1,Italy,background,Barletta,14/03/2019,1
NO2,9.1,1,Italy,background,Barletta,23/03/2019,1
NO2,6.7,1,Italy,background,Barletta,06/04/2019,1
NO2,6.0,1,Italy,background,Barletta,13/04/2019,1
NO2,7.4,1,Italy,background,Barletta,16/04/2019,1
NO2,8.3,1,Italy,background,Barletta,20/04/2019,1
NO2,5.3,1,Italy,background,Barletta,22/04/2019,1
NO2,14.6,1,Italy,background,Barletta,26/04/2019,1
NO2,5.0,1,Italy,background,Barletta,28/04/2019,1
NO2,6.6,1,Italy,background,Barletta,30/04/2019,1
NO2,8.2,1,Italy,background,Barletta,14/05/2019,1
NO2,7.7,1,Italy,background,Barletta,15/05/2019,1
NO2,13.7,1,Italy,background,Barletta,11/04/2016,1
NO2,23.7,1,Italy,background,Barletta,28/02/2017,1
NO2,14.7,1,Italy,background,Barletta,02/05/2017,1
NO2,19.7,1,Italy,background,Barletta,08/03/2018,1
NO2,18.0,1,Italy,background,Barletta,12/04/2018,1
NO2,10.0,1,Italy,background,Barletta,07/05/2018,1
NO2,12.7,1,Italy,background,Barletta,16/05/2018,1
NO2,5.1,1,Italy,background,Barletta,02/02/2019,1
NO2,10.1,1,Italy,background,Barletta,03/02/2019,1
NO2,9.9,1,Italy,background,Barletta,05/02/2019,1
NO2,11.9,1,Italy,background,Barletta,06/02/2019,1
NO2,17.8,1,Italy,background,Barletta,09/03/2019,1
NO2,14.4,1,Italy,background,Barletta,17/03/2019,1
NO2,9.1,1,Italy,background,Barletta,08/04/2019,1
NO2,8.4,1,Italy,background,Barletta,11/04/2019,1
NO2,11.1,1,Italy,background,Barletta,25/04/2019,1
NO2,5.7,1,Italy,background,Barletta,01/05/2019,1
NO2,4.9,1,Italy,background,Barletta,06/05/2019,1
NO2,8.0,1,Italy,background,Barletta,10/05/2019,1
NO2,7.6,1,Italy,background,Barletta,17/05/2019,1
NO2,40.1,1,Italy,background,Barletta,13/04/2016,1
NO2,12.5,1,Italy,background,Barletta,06/05/2016,1
NO2,22.7,1,Italy,background,Barletta,07/02/2017,1
NO2,22.0,1,Italy,background,Barletta,15/02/2017,1
NO2,18.0,1,Italy,background,Barletta,24/04/2017,1
NO2,11.6,1,Italy,background,Barletta,25/04/2017,1
NO2,15.6,1,Italy,background,Barletta,03/05/2017,1
NO2,23.9,1,Italy,background,Barletta,06/03/2018,1
NO2,12.4,1,Italy,background,Barletta,25/04/2018,1
NO2,9.8,1,Italy,background,Barletta,15/05/2018,1
NO2,9.0,1,Italy,background,Barletta,01/02/2019,1
NO2,14.8,1,Italy,background,Barletta,04/02/2019,1
NO2,18.1,1,Italy,background,Barletta,06/03/2019,1
NO2,3.7,1,Italy,background,Barletta,12/03/2019,1
NO2,20.1,1,Italy,background,Barletta,18/03/2019,1
NO2,10.5,1,Italy,background,Barletta,20/03/2019,1
NO2,9.8,1,Italy,background,Barletta,21/03/2019,1
NO2,8.7,1,Italy,background,Barletta,04/04/2019,1
NO2,5.8,1,Italy,background,Barletta,05/04/2019,1
NO2,7.4,1,Italy,background,Barletta,10/04/2019,1
NO2,7.5,1,Italy,background,Barletta,12/04/2019,1
NO2,5.5,1,Italy,background,Barletta,14/04/2019,1
NO2,9.0,1,Italy,background,Barletta,21/04/2019,1
NO2,6.5,1,Italy,background,Barletta,13/05/2019,1
NO2,6.6,1,Italy,background,Barletta,19/05/2019,1
NO2,5.8,1,Italy,background,Barletta,20/05/2019,1
NO2,5.8,1,Italy,background,Barletta,22/05/2019,1
NO2,13.3,1,Italy,background,Barletta,04/02/2016,1
NO2,16.7,1,Italy,background,Barletta,05/02/2016,1
NO2,37.8,1,Italy,background,Barletta,07/02/2016,1
NO2,24.6,1,Italy,background,Barletta,09/02/2016,1
NO2,37.1,1,Italy,background,Barletta,11/02/2016,1
NO2,32.9,1,Italy,background,Barletta,13/02/2016,1
NO2,33.1,1,Italy,background,Barletta,15/02/2016,1
NO2,35.8,1,Italy,background,Barletta,17/02/2016,1
NO2,28.7,1,Italy,background,Barletta,19/02/2016,1
NO2,17.4,1,Italy,background,Barletta,21/02/2016,1
NO2,56.2,1,Italy,background,Barletta,23/02/2016,1
NO2,31.8,1,Italy,background,Barletta,25/02/2016,1
NO2,28.1,1,Italy,background,Barletta,27/02/2016,1
NO2,27.2,1,Italy,background,Barletta,29/02/2016,1
NO2,20.5,1,Italy,background,Barletta,02/03/2016,1
NO2,19.8,1,Italy,background,Barletta,04/03/2016,1
NO2,12.0,1,Italy,background,Barletta,06/03/2016,1
NO2,32.3,1,Italy,background,Barletta,08/03/2016,1
NO2,21.1,1,Italy,background,Barletta,10/03/2016,1
NO2,17.5,1,Italy,background,Barletta,12/03/2016,1
NO2,16.3,1,Italy,background,Barletta,14/03/2016,1
NO2,25.3,1,Italy,background,Barletta,16/03/2016,1
NO2,20.3,1,Italy,background,Barletta,18/03/2016,1
NO2,17.6,1,Italy,background,Barletta,20/03/2016,1
NO2,21.9,1,Italy,background,Barletta,22/03/2016,1
NO2,19.0,1,Italy,background,Barletta,24/03/2016,1
NO2,23.3,1,Italy,background,Barletta,26/03/2016,1
NO2,13.5,1,Italy,background,Barletta,28/03/2016,1
NO2,27.4,1,Italy,background,Barletta,30/03/2016,1
NO2,31.4,1,Italy,background,Barletta,01/04/2016,1
NO2,9.0,1,Italy,background,Barletta,03/04/2016,1
NO2,21.3,1,Italy,background,Barletta,05/04/2016,1
NO2,10.4,1,Italy,background,Barletta,06/04/2016,1
NO2,15.8,1,Italy,background,Barletta,07/04/2016,1
NO2,11.8,1,Italy,background,Barletta,09/04/2016,1
NO2,14.9,1,Italy,background,Barletta,15/04/2016,1
NO2,26.0,1,Italy,background,Barletta,17/04/2016,1
NO2,12.2,1,Italy,background,Barletta,19/04/2016,1
NO2,12.7,1,Italy,background,Barletta,21/04/2016,1
NO2,13.2,1,Italy,background,Barletta,23/04/2016,1
NO2,5.7,1,Italy,background,Barletta,25/04/2016,1
NO2,8.5,1,Italy,background,Barletta,27/04/2016,1
NO2,10.7,1,Italy,background,Barletta,29/04/2016,1
NO2,21.0,1,Italy,background,Barletta,01/05/2016,1
NO2,9.5,1,Italy,background,Barletta,03/05/2016,1
NO2,10.3,1,Italy,background,Barletta,05/05/2016,1
NO2,14.9,1,Italy,background,Barletta,07/05/2016,1
NO2,12.6,1,Italy,background,Barletta,09/05/2016,1
NO2,18.0,1,Italy,background,Barletta,11/05/2016,1
NO2,6.8,1,Italy,background,Barletta,13/05/2016,1
NO2,7.3,1,Italy,background,Barletta,15/05/2016,1
NO2,16.1,1,Italy,background,Barletta,18/05/2016,1
NO2,11.0,1,Italy,background,Barletta,19/05/2016,1
NO2,11.1,1,Italy,background,Barletta,20/05/2016,1
NO2,8.0,1,Italy,background,Barletta,21/05/2016,1
NO2,9.2,1,Italy,background,Barletta,22/05/2016,1
NO2,11.4,1,Italy,background,Barletta,23/05/2016,1
NO2,7.8,1,Italy,background,Barletta,24/05/2016,1
NO2,12.5,1,Italy,background,Barletta,25/05/2016,1
NO2,15.3,1,Italy,background,Barletta,27/05/2016,1
NO2,11.4,1,Italy,background,Barletta,29/05/2016,1
NO2,9.3,1,Italy,background,Barletta,31/05/2016,1
NO2,25.9,1,Italy,background,Barletta,09/02/2017,1
NO2,24.9,1,Italy,background,Barletta,11/02/2017,1
NO2,33.9,1,Italy,background,Barletta,17/02/2017,1
NO2,17.4,1,Italy,background,Barletta,19/02/2017,1
NO2,26.2,1,Italy,background,Barletta,21/02/2017,1
NO2,22.8,1,Italy,background,Barletta,23/02/2017,1
NO2,30.5,1,Italy,background,Barletta,24/02/2017,1
NO2,30.0,1,Italy,background,Barletta,27/02/2017,1
NO2,26.3,1,Italy,background,Barletta,03/03/2017,1
NO2,13.4,1,Italy,background,Barletta,05/03/2017,1
NO2,12.1,1,Italy,background,Barletta,06/03/2017,1
NO2,16.6,1,Italy,background,Barletta,07/03/2017,1
NO2,17.9,1,Italy,background,Barletta,09/03/2017,1
NO2,10.4,1,Italy,background,Barletta,11/03/2017,1
NO2,18.3,1,Italy,background,Barletta,13/03/2017,1
NO2,23.4,1,Italy,background,Barletta,15/03/2017,1
NO2,31.6,1,Italy,background,Barletta,17/03/2017,1
NO2,10.6,1,Italy,background,Barletta,19/03/2017,1
NO2,23.5,1,Italy,background,Barletta,21/03/2017,1
NO2,19.0,1,Italy,background,Barletta,23/03/2017,1
NO2,18.8,1,Italy,background,Barletta,25/03/2017,1
NO2,14.6,1,Italy,background,Barletta,27/03/2017,1
NO2,20.8,1,Italy,background,Barletta,29/03/2017,1
NO2,20.7,1,Italy,background,Barletta,31/03/2017,1
NO2,15.8,1,Italy,background,Barletta,02/04/2017,1
NO2,16.2,1,Italy,background,Barletta,04/04/2017,1
NO2,13.4,1,Italy,background,Barletta,06/04/2017,1
NO2,16.8,1,Italy,background,Barletta,08/04/2017,1
NO2,23.2,1,Italy,background,Barletta,10/04/2017,1
NO2,18.5,1,Italy,background,Barletta,12/04/2017,1
NO2,16.1,1,Italy,background,Barletta,14/04/2017,1
NO2,8.2,1,Italy,background,Barletta,16/04/2017,1
NO2,16.1,1,Italy,background,Barletta,18/04/2017,1
NO2,12.8,1,Italy,background,Barletta,20/04/2017,1
NO2,15.7,1,Italy,background,Barletta,22/04/2017,1
NO2,13.2,1,Italy,background,Barletta,06/05/2017,1
NO2,10.3,1,Italy,background,Barletta,08/05/2017,1
NO2,15.1,1,Italy,background,Barletta,12/05/2017,1
NO2,11.8,1,Italy,background,Barletta,18/05/2017,1
NO2,10.0,1,Italy,background,Barletta,20/05/2017,1
NO2,12.4,1,Italy,background,Barletta,22/05/2017,1
NO2,13.1,1,Italy,background,Barletta,24/05/2017,1
NO2,11.3,1,Italy,background,Barletta,26/05/2017,1
NO2,9.6,1,Italy,background,Barletta,28/05/2017,1
NO2,17.8,1,Italy,background,Barletta,30/05/2017,1
NO2,28.3,1,Italy,background,Barletta,01/02/2018,1
NO2,15.4,1,Italy,background,Barletta,03/02/2018,1
NO2,32.0,1,Italy,background,Barletta,05/02/2018,1
NO2,27.8,1,Italy,background,Barletta,07/02/2018,1
NO2,25.3,1,Italy,background,Barletta,09/02/2018,1
NO2,18.0,1,Italy,background,Barletta,11/02/2018,1
NO2,25.8,1,Italy,background,Barletta,13/02/2018,1
NO2,22.4,1,Italy,background,Barletta,15/02/2018,1
NO2,34.4,1,Italy,background,Barletta,17/02/2018,1
NO2,23.7,1,Italy,background,Barletta,19/02/2018,1
NO2,25.6,1,Italy,background,Barletta,21/02/2018,1
NO2,34.4,1,Italy,background,Barletta,23/02/2018,1
NO2,13.5,1,Italy,background,Barletta,25/02/2018,1
NO2,25.0,1,Italy,background,Barletta,27/02/2018,1
NO2,52.1,1,Italy,background,Barletta,01/03/2018,1
NO2,29.4,1,Italy,background,Barletta,03/03/2018,1
NO2,40.9,1,Italy,background,Barletta,05/03/2018,1
NO2,25.7,1,Italy,background,Barletta,07/03/2018,1
NO2,37.6,1,Italy,background,Barletta,09/03/2018,1
NO2,24.6,1,Italy,background,Barletta,11/03/2018,1
NO2,20.1,1,Italy,background,Barletta,15/03/2018,1
NO2,17.2,1,Italy,background,Barletta,21/03/2018,1
NO2,21.0,1,Italy,background,Barletta,23/03/2018,1
NO2,26.1,1,Italy,background,Barletta,27/03/2018,1
NO2,8.7,1,Italy,background,Barletta,31/03/2018,1
NO2,35.7,1,Italy,background,Barletta,04/04/2018,1
NO2,18.3,1,Italy,background,Barletta,08/04/2018,1
NO2,17.7,1,Italy,background,Barletta,10/04/2018,1
NO2,22.6,1,Italy,background,Barletta,11/04/2018,1
NO2,14.4,1,Italy,background,Barletta,16/04/2018,1
NO2,11.4,1,Italy,background,Barletta,18/04/2018,1
NO2,12.5,1,Italy,background,Barletta,20/04/2018,1
NO2,13.3,1,Italy,background,Barletta,22/04/2018,1
NO2,26.8,1,Italy,background,Barletta,24/04/2018,1
NO2,14.0,1,Italy,background,Barletta,28/04/2018,1
NO2,23.8,1,Italy,background,Barletta,30/04/2018,1
NO2,22.4,1,Italy,background,Barletta,02/05/2018,1
NO2,24.2,1,Italy,background,Barletta,04/05/2018,1
NO2,7.6,1,Italy,background,Barletta,06/05/2018,1
NO2,14.0,1,Italy,background,Barletta,08/05/2018,1
NO2,11.0,1,Italy,background,Barletta,10/05/2018,1
NO2,12.2,1,Italy,background,Barletta,12/05/2018,1
NO2,11.6,1,Italy,background,Barletta,14/05/2018,1
NO2,13.3,1,Italy,background,Barletta,18/05/2018,1
NO2,8.9,1,Italy,background,Barletta,20/05/2018,1
NO2,9.4,1,Italy,background,Barletta,24/05/2018,1
NO2,10.2,1,Italy,background,Barletta,26/05/2018,1
NO2,11.2,1,Italy,background,Barletta,30/05/2018,1
NO2,14.8,1,Italy,background,Barletta,05/03/2019,1
NO2,18.7,1,Italy,background,Barletta,08/03/2019,1
NO2,11.4,1,Italy,background,Barletta,11/03/2019,1
NO2,13.0,1,Italy,background,Barletta,13/03/2019,1
NO2,14.9,1,Italy,background,Barletta,15/03/2019,1
NO2,12.8,1,Italy,background,Barletta,19/03/2019,1
NO2,8.8,1,Italy,background,Barletta,28/03/2019,1
NO2,12.5,1,Italy,background,Barletta,03/04/2019,1
NO2,9.8,1,Italy,background,Barletta,07/04/2019,1
NO2,8.0,1,Italy,background,Barletta,09/04/2019,1
NO2,8.8,1,Italy,background,Barletta,15/04/2019,1
NO2,9.1,1,Italy,background,Barletta,17/04/2019,1
